7.299999999999999822e-01,7.384420000000000428e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
7.399999999999999911e-01,7.384420000000000428e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
7.500000000000000000e-01,7.384420000000000428e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
7.600000000000000089e-01,7.429630000000000400e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
7.700000000000000178e-01,7.429630000000000400e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
7.800000000000000266e-01,7.429630000000000400e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
7.900000000000000355e-01,7.429630000000000400e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
8.000000000000000444e-01,7.461090000000000222e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
8.100000000000000533e-01,7.461090000000000222e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
8.200000000000000622e-01,7.461090000000000222e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
8.300000000000000711e-01,7.461090000000000222e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
8.399999999999999689e-01,7.487129999999999619e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
8.499999999999999778e-01,7.487129999999999619e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
8.599999999999999867e-01,7.487129999999999619e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
8.699999999999999956e-01,7.487129999999999619e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
8.800000000000000044e-01,7.487129999999999619e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
8.900000000000000133e-01,7.487129999999999619e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
9.000000000000000222e-01,7.506660000000000554e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
9.100000000000000311e-01,7.506660000000000554e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
9.200000000000000400e-01,7.506660000000000554e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
9.300000000000000488e-01,7.506660000000000554e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
9.400000000000000577e-01,7.536000000000000476e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
9.500000000000000666e-01,7.536000000000000476e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
9.599999999999999645e-01,7.536000000000000476e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
9.699999999999999734e-01,7.536000000000000476e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
9.799999999999999822e-01,7.536000000000000476e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
9.899999999999999911e-01,7.536000000000000476e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.000000000000000000e+00,7.582489999999999508e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.010000000000000009e+00,7.582489999999999508e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.020000000000000018e+00,7.582489999999999508e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.030000000000000027e+00,7.582489999999999508e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.040000000000000036e+00,7.644279999999999964e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.050000000000000044e+00,7.644279999999999964e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.060000000000000053e+00,7.644279999999999964e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.070000000000000062e+00,7.644279999999999964e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.080000000000000071e+00,7.644279999999999964e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.090000000000000080e+00,7.644279999999999964e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.100000000000000089e+00,7.717559999999999976e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.110000000000000098e+00,7.717559999999999976e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.120000000000000107e+00,7.717559999999999976e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.130000000000000115e+00,7.717559999999999976e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.140000000000000124e+00,7.772510000000000252e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.150000000000000133e+00,7.772510000000000252e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.159999999999999920e+00,7.772510000000000252e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.169999999999999929e+00,7.772510000000000252e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.179999999999999938e+00,7.772510000000000252e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.189999999999999947e+00,7.772510000000000252e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.199999999999999956e+00,7.816180000000000350e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.209999999999999964e+00,7.816180000000000350e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.219999999999999973e+00,7.816180000000000350e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.229999999999999982e+00,7.816180000000000350e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.239999999999999991e+00,7.851380000000000026e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.250000000000000000e+00,7.851380000000000026e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.260000000000000009e+00,7.851380000000000026e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.270000000000000018e+00,7.851380000000000026e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.280000000000000027e+00,7.851380000000000026e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.290000000000000036e+00,7.851380000000000026e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.300000000000000044e+00,7.885119999999999907e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.310000000000000053e+00,7.885119999999999907e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.320000000000000062e+00,7.885119999999999907e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.330000000000000071e+00,7.885119999999999907e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.340000000000000080e+00,7.910430000000000517e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.350000000000000089e+00,7.910430000000000517e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.360000000000000098e+00,7.910430000000000517e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.370000000000000107e+00,7.910430000000000517e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.380000000000000115e+00,7.910430000000000517e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.390000000000000124e+00,7.910430000000000517e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.400000000000000133e+00,7.929410000000000069e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.409999999999999920e+00,7.929410000000000069e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.419999999999999929e+00,7.929410000000000069e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.429999999999999938e+00,7.929410000000000069e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.439999999999999947e+00,7.946090000000000098e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.449999999999999956e+00,7.946090000000000098e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.459999999999999964e+00,7.946090000000000098e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.469999999999999973e+00,7.946090000000000098e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.479999999999999982e+00,7.946090000000000098e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.489999999999999991e+00,7.946090000000000098e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.500000000000000000e+00,7.958610000000000406e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.510000000000000009e+00,7.958610000000000406e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.520000000000000018e+00,7.958610000000000406e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.530000000000000027e+00,7.958610000000000406e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.540000000000000036e+00,7.963090000000000446e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.550000000000000044e+00,7.963090000000000446e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.560000000000000053e+00,7.963090000000000446e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.570000000000000062e+00,7.963090000000000446e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.580000000000000071e+00,7.963090000000000446e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.590000000000000080e+00,7.963090000000000446e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.600000000000000089e+00,7.403370000000000228e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.610000000000000098e+00,7.403370000000000228e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.620000000000000107e+00,7.403370000000000228e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.630000000000000115e+00,7.403370000000000228e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.640000000000000124e+00,6.351940000000000364e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.650000000000000133e+00,6.351940000000000364e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.660000000000000142e+00,6.351940000000000364e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.669999999999999929e+00,6.351940000000000364e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.679999999999999938e+00,6.351940000000000364e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.689999999999999947e+00,6.351940000000000364e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.699999999999999956e+00,4.763950000000000129e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.709999999999999964e+00,4.763950000000000129e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.719999999999999973e+00,4.763950000000000129e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.729999999999999982e+00,4.763950000000000129e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.739999999999999991e+00,3.572969999999999757e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.750000000000000000e+00,3.572969999999999757e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.760000000000000009e+00,3.572969999999999757e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.770000000000000018e+00,3.572969999999999757e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.780000000000000027e+00,3.572969999999999757e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.790000000000000036e+00,3.572969999999999757e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.800000000000000044e+00,2.679719999999999880e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.810000000000000053e+00,2.679719999999999880e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.820000000000000062e+00,2.679719999999999880e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.830000000000000071e+00,2.679719999999999880e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.840000000000000080e+00,2.009789999999999910e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.850000000000000089e+00,2.009789999999999910e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.860000000000000098e+00,2.009789999999999910e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.870000000000000107e+00,2.009789999999999910e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.880000000000000115e+00,2.009789999999999910e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.890000000000000124e+00,2.009789999999999910e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.900000000000000133e+00,1.507340000000000069e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.910000000000000142e+00,1.507340000000000069e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.919999999999999929e+00,1.507340000000000069e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.929999999999999938e+00,1.507340000000000069e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.939999999999999947e+00,1.130509999999999987e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.949999999999999956e+00,1.130509999999999987e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.959999999999999964e+00,1.130509999999999987e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.969999999999999973e+00,1.130509999999999987e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.979999999999999982e+00,1.130509999999999987e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
1.989999999999999991e+00,1.130509999999999987e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.010000000000000231e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.020000000000000018e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.030000000000000249e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.040000000000000036e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.049999999999999822e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.060000000000000053e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.069999999999999840e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.080000000000000071e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.089999999999999858e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.100000000000000089e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.109999999999999876e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.120000000000000107e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.129999999999999893e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.140000000000000124e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.149999999999999911e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.160000000000000142e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.169999999999999929e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.180000000000000160e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.189999999999999947e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.200000000000000178e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.209999999999999964e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.220000000000000195e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.229999999999999982e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.240000000000000213e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.250000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.260000000000000231e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.270000000000000018e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.280000000000000249e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.290000000000000036e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.300000000000000266e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.310000000000000053e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.319999999999999840e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.330000000000000071e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.339999999999999858e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.350000000000000089e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.359999999999999876e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.370000000000000107e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.379999999999999893e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.390000000000000124e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.399999999999999911e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.410000000000000142e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.419999999999999929e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.430000000000000160e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.439999999999999947e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.450000000000000178e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.459999999999999964e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.470000000000000195e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.479999999999999982e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.490000000000000213e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.500000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.510000000000000231e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.520000000000000018e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.530000000000000249e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.540000000000000036e+00,-5.843330000000000312e-04,-0.000000000000000000e+00,-0.000000000000000000e+00
2.550000000000000266e+00,-5.843330000000000312e-04,-0.000000000000000000e+00,-0.000000000000000000e+00
2.560000000000000053e+00,-5.843330000000000312e-04,-0.000000000000000000e+00,-0.000000000000000000e+00
2.569999999999999840e+00,-5.843330000000000312e-04,-0.000000000000000000e+00,-0.000000000000000000e+00
2.580000000000000071e+00,-5.843330000000000312e-04,-0.000000000000000000e+00,-0.000000000000000000e+00
2.589999999999999858e+00,-5.843330000000000312e-04,-0.000000000000000000e+00,-0.000000000000000000e+00
2.600000000000000089e+00,-4.088689999999999686e-02,-0.000000000000000000e+00,-0.000000000000000000e+00
2.609999999999999876e+00,-4.088689999999999686e-02,-0.000000000000000000e+00,-0.000000000000000000e+00
2.620000000000000107e+00,-4.088689999999999686e-02,-0.000000000000000000e+00,-0.000000000000000000e+00
2.629999999999999893e+00,-4.088689999999999686e-02,-0.000000000000000000e+00,-0.000000000000000000e+00
2.640000000000000124e+00,-9.940459999999999574e-02,-0.000000000000000000e+00,-0.000000000000000000e+00
2.649999999999999911e+00,-9.940459999999999574e-02,-0.000000000000000000e+00,-0.000000000000000000e+00
2.660000000000000142e+00,-9.940459999999999574e-02,-0.000000000000000000e+00,-0.000000000000000000e+00
2.669999999999999929e+00,-9.940459999999999574e-02,-0.000000000000000000e+00,-0.000000000000000000e+00
2.680000000000000160e+00,-9.940459999999999574e-02,-0.000000000000000000e+00,-0.000000000000000000e+00
2.689999999999999947e+00,-9.940459999999999574e-02,-0.000000000000000000e+00,-0.000000000000000000e+00
2.700000000000000178e+00,-9.940459999999999574e-02,-0.000000000000000000e+00,-0.000000000000000000e+00
2.709999999999999964e+00,-1.643820000000000003e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
2.720000000000000195e+00,-1.643820000000000003e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
2.729999999999999982e+00,-1.643820000000000003e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
2.740000000000000213e+00,-1.643820000000000003e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
2.750000000000000000e+00,-2.342049999999999965e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
2.760000000000000231e+00,-2.342049999999999965e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
2.770000000000000018e+00,-2.342049999999999965e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
2.780000000000000249e+00,-2.342049999999999965e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
